QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,3013509202	 1,4662146568	 2,1921896935	
 8,3213541754	 1,4345061779	 2,1942138672	
 8,3413574307	 1,4021098614	 2,1961486340	
 8,3613606859	 1,3785088062	 2,1982443333	
 8,3813639411	 1,3576054573	 2,2004842758	
 8,4013671964	 1,3539135456	 2,2026228905	
 8,4213704516	 1,3445544243	 2,2046661377	
 8,4413737068	 1,3304388523	 2,2066164017	
 8,4613769621	 1,3250195980	 2,2084450722	
 8,4813802173	 1,3245284557	 2,2103583813	
 8,5013834725	 1,3124275208	 2,2127640247	
 8,5213867277	 1,3020431995	 2,2153711319	
 8,5413899830	 1,2912142277	 2,2174656391	
 8,5613932382	 1,2723827362	 2,2194015980	
 8,5813964934	 1,2651443481	 2,2217297554	
 8,6013997487	 1,2515497208	 2,2241139412	
 8,6214030039	 1,2482118607	 2,2261369228	
 8,6414062591	 1,2490308285	 2,2283792496	
 8,6614095144	 1,2419140339	 2,2306680679	
 8,6814127696	 1,2401998043	 2,2326493263	
 8,7014160248	 1,2399601936	 2,2345602512	
 8,7214192800	 1,2368965149	 2,2365260124	
 8,7414225353	 1,2445890903	 2,2388887405	
 8,7614257905	 1,2681281567	 2,2410905361	
 8,7814290457	 1,2832152843	 2,2430348396	
 8,8014323010	 1,2962090969	 2,2451150417	
 8,8214355562	 1,3214075565	 2,2470009327	
 8,8414388114	 1,3675940037	 2,2489655018	
 8,8614420666	 1,4131283760	 2,2509884834	
 8,8814453219	 1,4494812489	 2,2531270981	
 8,9014485771	 1,4972364902	 2,2552025318	
 8,9214518323	 1,5459132195	 2,2573077679	
 8,9414550876	 1,5872550011	 2,2596824169	
 8,9614583428	 1,6195559502	 2,2618532181	
 8,9814615980	 1,6746091843	 2,2639095783	
 9,0014648533	 1,7314434052	 2,2658860683	
 9,0214681085	 1,7539083958	 2,2677397728	
 9,0414713637	 1,7627418041	 2,2695672512	
 9,0614746189	 1,7786622047	 2,2714662552	
 9,0814778742	 1,7849063873	 2,2733855247	
 9,1014811294	 1,7852032185	 2,2752523422	
 9,1214843846	 1,8098092079	 2,2771131992	
 9,1414876399	 1,8243277073	 2,2790026665	
 9,1614908951	 1,8423247337	 2,2810840607	
 9,1814941503	 1,8583464622	 2,2830867767	
