QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
10,2616699327	 0,5543220043	 2,4705874920	
10,2816731879	 0,5686163902	 2,4725151062	
10,3016764432	 0,5793392658	 2,4743950367	
10,3216796984	 0,5929017067	 2,4762916565	
10,3416829536	 0,6136703491	 2,4783980846	
10,3616862089	 0,6292188168	 2,4804842472	
10,3816894641	 0,6405222416	 2,4823665619	
10,4016927193	 0,6612646580	 2,4844372272	
10,4216959745	 0,6792366505	 2,4865972996	
10,4416992298	 0,6983566284	 2,4886608124	
10,4617024850	 0,7198858261	 2,4907433987	
10,4817057402	 0,7342171669	 2,4928510189	
10,5017089955	 0,7585465908	 2,4948942661	
