QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 9,8015950624	 0,6790637970	 2,2999262810	
 9,8215983177	 0,6858384609	 2,3019504547	
 9,8416015729	 0,6913626194	 2,3038196564	
 9,8616048281	 0,6947696209	 2,3056590557	
 9,8816080833	 0,6932449341	 2,3075997829	
 9,9016113386	 0,6895554066	 2,3097074032	
 9,9216145938	 0,6954908371	 2,3116195202	
 9,9416178490	 0,7007038593	 2,3134958744	
 9,9616211043	 0,6996321678	 2,3155868053	
 9,9816243595	 0,7055008411	 2,3177695274	
10,0016276147	 0,7118773460	 2,3199641705	
10,0216308700	 0,7120788097	 2,3220384121	
10,0416341252	 0,7150983810	 2,3238837719	
10,0616373804	 0,7199847698	 2,3259639740	
10,0816406356	 0,7191276550	 2,3281562328	
10,1016438909	 0,7201755047	 2,3302495480	
10,1216471461	 0,7250642776	 2,3323833942	
10,1416504013	 0,7261741161	 2,3344624043	
10,1616536566	 0,7274293900	 2,3364675045	
10,1816569118	 0,7326507568	 2,3385298252	
10,2016601670	 0,7371461391	 2,3407244682	
10,2216634222	 0,7360935211	 2,3428153992	
10,2416666775	 0,7295620441	 2,3446893692	
10,2616699327	 0,7275235653	 2,3467493057	
10,2816731879	 0,7299482822	 2,3488259315	
10,3016764432	 0,7331132889	 2,3508763313	
10,3216796984	 0,7339501381	 2,3530852795	
10,3416829536	 0,7356023788	 2,3552501202	
10,3616862089	 0,7405018806	 2,3574674129	
10,3816894641	 0,7512128353	 2,3596310616	
10,4016927193	 0,7632362843	 2,3617470264	
10,4216959745	 0,7607686520	 2,3637664318	
10,4416992298	 0,7573282719	 2,3658311367	
10,4617024850	 0,7603979111	 2,3677694798	
10,4817057402	 0,7551705837	 2,3696088791	
10,5017089955	 0,7503926754	 2,3716306686	
