QuickDAQ Data
01.01.0001 00:00:00
Notes:		
Sample Rate:	49,99186	 Hz	
Measurement Type	Time Waveform	Time Waveform	
Channel Name	DT9824(00).Ain 0	DT9824(00).Ain 1	
X Axis Units	Samples	Samples	
Y Axis Units	V	V	
Seconds	Real	Real	
 8,3613606859	 0,7476580143	 2,2214102745	
 8,3813639411	 0,7289183140	 2,2239017487	
 8,4013671964	 0,7103407383	 2,2258245945	
 8,4213704516	 0,6926858425	 2,2278380394	
 8,4413737068	 0,6772410870	 2,2300314903	
 8,4613769621	 0,6622052193	 2,2320473194	
 8,4813802173	 0,6451904774	 2,2340345383	
 8,5013834725	 0,6286120415	 2,2360348701	
 8,5213867277	 0,6147193909	 2,2383272648	
 8,5413899830	 0,6034386158	 2,2404623032	
 8,5613932382	 0,5941498280	 2,2422349453	
 8,5813964934	 0,5852055550	 2,2443532944	
 8,6013997487	 0,5774390697	 2,2463166714	
 8,6214030039	 0,5705475807	 2,2481858730	
 8,6414062591	 0,5645704269	 2,2504031658	
 8,6614095144	 0,5596184731	 2,2526061535	
 8,6814127696	 0,5566084385	 2,2547268867	
 8,7014160248	 0,5558478832	 2,2569763660	
 8,7214192800	 0,5580055714	 2,2590863705	
 8,7414225353	 0,5634760857	 2,2610664368	
 8,7614257905	 0,5717444420	 2,2631907463	
 8,7814290457	 0,5830836296	 2,2652494907	
 8,8014323010	 0,5953991413	 2,2671508789	
 8,8214355562	 0,6095504761	 2,2690832615	
 8,8414388114	 0,6254971027	 2,2712683678	
 8,8614420666	 0,6419813633	 2,2732794285	
 8,8814453219	 0,6586265564	 2,2751331329	
 8,9014485771	 0,6744658947	 2,2769773006	
 8,9214518323	 0,6918287277	 2,2787976265	
 8,9414550876	 0,7121217251	 2,2808229923	
 8,9614583428	 0,7326591015	 2,2829258442	
 8,9814615980	 0,7539379597	 2,2847676277	
 9,0014648533	 0,7784175873	 2,2865819931	
 9,0214681085	 0,8037364483	 2,2885513306	
 9,0414713637	 0,8299207687	 2,2905576229	
 9,0614746189	 0,8602917194	 2,2926032543	
 9,0814778742	 0,8915984631	 2,2947061062	
 9,1014811294	 0,9229040146	 2,2970843315	
 9,1214843846	 0,9612727165	 2,2993826866	
 9,1414876399	 1,0059070587	 2,3012959957	
 9,1614908951	 1,0500395298	 2,3030471802	
 9,1814941503	 1,0983395576	 2,3048663139	
 9,2014974055	 1,1535441875	 2,3069703579	
 9,2215006608	 1,2044906616	 2,3091948032	
 9,2415039160	 1,2509429455	 2,3112773895	
 9,2615071712	 1,2985062599	 2,3132038116	
 9,2815104265	 1,3397705555	 2,3152768612	
 9,3015136817	 1,3725876808	 2,3174178600	
 9,3215169369	 1,4041113853	 2,3194384575	
 9,3415201922	 1,4277958870	 2,3214638233	
 9,3615234474	 1,4443504810	 2,3235142231	
 9,3815267026	 1,4585864544	 2,3256361485	
 9,4015299578	 1,4621686935	 2,3277771473	
 9,4215332131	 1,4590942860	 2,3300707340	
 9,4415364683	 1,4464509487	 2,3322534561	
 9,4615397235	 1,4207720757	 2,3342716694	
 9,4815429788	 1,3819825649	 2,3364078999	
 9,5015462340	 1,3384282589	 2,3385310173	
 9,5215494892	 1,2853109837	 2,3406541348	
 9,5415527444	 1,2167751789	 2,3427367210	
 9,5615559997	 1,1587166786	 2,3447632790	
 9,5815592549	 1,1041307449	 2,3468756676	
 9,6015625101	 1,0455739498	 2,3490142822	
 9,6215657654	 0,9973120689	 2,3511767387	
 9,6415690206	 0,9525549412	 2,3532497883	
 9,6615722758	 0,9094107151	 2,3553764820	
 9,6815755311	 0,8760380745	 2,3575472832	
 9,7015787863	 0,8495426178	 2,3595821857	
 9,7215820415	 0,8251929283	 2,3618018627	
 9,7415852967	 0,8037424088	 2,3639202118	
 9,7615885520	 0,7865035534	 2,3661017418	
 9,7815918072	 0,7713878155	 2,3681771755	
 9,8015950624	 0,7574224472	 2,3700213432	
